t_ms,entropy_ema,churn01,dCurv01,meanAbsCurv01,two1_eff_rate01,tmr01,feedback_tick,roi_amp01,roi_deqRate01,roi_curvCover01,roi_curvEntropy01,roi_two1RawRate01,two1_exp01,bmu_stability,queue_size,queue_cap
1779998215546,0.1142458828712224,0.34962215333663915,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.4,2,15
1779998215808,0.06443569571040982,0.0,0.0,0.0,0.0,0.875,0,1.0,0.9541984732824427,0.0,0.0,0.0,0.0,0.7692307692307692,1,15
1779998216063,0.041429181969747264,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.875,2,15
1779998216316,0.032537677567767244,0.0,0.0,0.0,0.0,1.0,0,1.0,0.9881422924901185,0.0,0.0,0.0,0.0,0.9090909090909091,1,15
1779998216576,0.026491767951257322,0.0,0.0,0.0,0.0,1.0,0,1.0,0.9615384615384615,0.0,0.0,0.0,0.0,0.9302325581395349,0,15
1779998216831,0.02213126508254709,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,1,15
1779998217086,0.019083682905583082,0.0,0.0,0.0,0.0,1.0,0,1.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.9538461538461538,1,15
1779998217348,0.01700467665438867,0.0,0.0,0.0,0.0,1.0,0,0.7943843350762493,0.9541984732824427,0.0,0.0,0.0,0.0,0.96,0,15
1779998217602,0.025760287813502026,0.08988404907588708,0.0,0.0,0.0,0.7272727272727273,0,0.4088549863684655,0.0,0.0,0.0,0.0,0.0,0.9418604651162791,1,15
1779998217858,0.05477797530246498,0.2567606783043016,0.0,0.0,0.0,0.7142857142857143,0,0.2699534536580525,0.9765625,0.0,0.0,0.0,0.0,0.8865979381443299,0,15
1779998218113,0.10708538222792857,0.35527790105317103,0.0,0.0,0.0,0.33333333333333337,0,0.1395165649017386,0.0,0.0,0.0,0.0,0.0,0.8055555555555556,1,15
1779998218369,0.17616344280955215,0.474625266760255,0.0,0.0,0.0,0.0,0,0.09128684808744024,0.0,0.0,0.0,0.0,0.0,0.73109243697479,2,15
1779998218625,0.23705880019276904,0.47329165310053367,0.0,0.0,0.0,0.0,0,0.07690704629162906,0.0,0.0,0.0,0.0,0.0,0.6692307692307693,3,15
1779998218880,0.30028086586230224,0.38949988184653855,0.0,0.0,0.0,0.0,0,0.06865087965737837,0.0,0.0,0.0,0.0,0.0,0.6170212765957447,4,15
1779998219136,0.3616656001480423,0.3177407664780466,0.0,0.0,0.0,0.0,0,0.07218153134756472,0.0,0.0,0.0,0.0,0.0,0.5723684210526316,5,15
1779998219391,0.416032923010235,0.38701339459407924,0.0,0.0,0.0,0.0,0,0.08002832264512717,0.0,0.0,0.0,0.0,0.0,0.5337423312883436,6,15
