t_ms,entropy_ema,churn01,dCurv01,meanAbsCurv01,two1_eff_rate01,tmr01,feedback_tick,roi_amp01,roi_deqRate01,roi_curvCover01,roi_curvEntropy01,roi_two1RawRate01,two1_exp01,bmu_stability,queue_size,queue_cap
1771080795479,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016707420349121094,0.0,0.0,0.0,0.0,0.0,1.0,2,15
1771080795811,0.11321160719436829,0.3057194153539593,0.0,0.0,0.0,0.0,0,0.016591548919677734,0.753012048192771,0.0,0.0,0.0,0.0,0.33333333333333337,1,15
1771080797623,0.14285714285714285,0.7192989884478287,0.0,0.0,0.0,0.0,0,0.014536261558532715,0.0,0.0,0.0,0.0,0.0,0.25,2,15
1771080798601,0.21055019851572077,0.40323067820504394,0.0,0.0,0.0,0.0,0,0.058886510297546386,0.1278118609406953,0.0,0.0,0.0,0.0,0.11111111111111116,2,15
1771080798866,0.2899152778808002,0.37912623094689174,0.0,0.0,0.0,0.0,0,0.060967476922315904,0.0,0.0,0.0,0.0,0.0,0.05555555555555558,3,15
1771080799143,0.32027544212676584,0.48419055729139604,0.0,0.0,0.0,0.0,0,0.0365136626519194,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,4,15
1771080799412,0.35498684160191524,0.36027475701911027,0.0,0.0,0.0,0.0,0,0.03595852227097264,0.0,0.0,0.0,0.0,0.0,0.02941176470588236,5,15
1771080799679,0.37762356221294086,0.33305780434483223,0.0,0.0,0.0,0.0,0,0.026640874742639514,0.0,0.0,0.0,0.0,0.0,0.023255813953488413,6,15
1771080800553,0.3923043474659555,0.5350068284512342,0.0,0.0,0.0,0.0,0,0.018272701302953626,0.14302059496567507,0.0,0.0,0.0,0.0,0.020408163265306145,6,15
1771080800809,0.411038051376107,0.3047565261254195,0.0,0.0,0.0,0.0,0,0.025318923070290253,0.0,0.0,0.0,0.0,0.0,0.017241379310344862,7,15
1771080801073,0.4209199262745214,0.40198994960535894,0.0,0.0,0.0,0.0,0,0.03751029114274183,0.0,0.0,0.0,0.0,0.0,0.015151515151515138,8,15
1771080801324,0.43539181122589543,0.3371312498876431,0.0,0.0,0.0,0.0,0,0.040031720150566004,0.0,0.0,0.0,0.0,0.0,0.013333333333333308,9,15
1771080801574,0.4440280866257971,0.2598790077577237,0.0,0.0,0.0,0.0,0,0.02956108706292895,0.0,0.0,0.0,0.0,0.0,0.012345679012345734,10,15
1771080801842,0.4554233220236114,0.3652938174663191,0.0,0.0,0.0,0.0,0,0.03747208743891655,0.0,0.0,0.0,0.0,0.0,0.01098901098901095,11,15
1771080802559,0.4578661823602514,0.34007777066909955,0.0,0.0,0.0,0.0,0,0.036773455008302446,0.17433751743375175,0.0,0.0,0.0,0.0,0.010752688172043001,11,15
1771080802809,0.46545052248236257,0.36442247510851156,0.0,0.0,0.0,0.0,0,0.0384914133278938,0.0,0.0,0.0,0.0,0.0,0.009803921568627416,12,15
1771080803072,0.46545052248236257,0.2538035742487833,0.0,0.0,0.0,0.0,0,0.024369185892735762,0.0,0.0,0.0,0.0,0.0,0.009090909090909038,13,15
1771080803330,0.4611648081966484,0.43767282631552384,0.0,0.0,0.0,0.0,0,0.01703987027653534,0.0,0.0,0.0,0.0,0.0,0.008474576271186418,14,15
1771080803589,0.46402195105379124,0.5441500710494535,0.0,0.0,0.0,0.0,1,0.03584539215758288,0.0,0.0,0.0,0.0,0.0,0.007936507936507908,15,15
1771080803868,0.46205417426653156,0.31316803753533445,0.0,0.0,0.0,0.0,1,0.0962613561477261,0.0,0.0,0.0,0.0,0.0,0.007407407407407418,15,15
1771080804609,0.46205417426653156,0.3264334525928617,0.0,0.0,0.0,0.0,1,0.08381679966344559,0.16869095816464239,0.0,0.0,0.0,0.0,0.007299270072992692,15,15
1771080804878,0.4640219510537912,0.4138947360342939,0.0,0.0,0.0,0.0,1,0.05119858367720482,0.0,0.0,0.0,0.0,0.0,0.006896551724137945,15,15
1771080805147,0.4668790939109341,0.4607326004441475,0.0,0.0,0.0,0.0,1,0.03320455754436308,0.0,0.0,0.0,0.0,0.0,0.006535947712418277,15,15
1771080805397,0.4611648081966484,0.294619298803394,0.0,0.0,0.0,0.0,0,0.03937182914120301,0.0,0.0,0.0,0.0,0.0,0.012345679012345734,15,15
1771080805664,0.46259337962521985,0.2996389966979,0.0,0.0,0.0,0.0,1,0.05731730746451313,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,15,15
1771080805925,0.4617040135553367,0.3683227604070394,0.0,0.0,0.0,0.0,1,0.032759266273755416,0.0,0.0,0.0,0.0,0.0,0.011235955056179803,15,15
1771080806739,0.4617040135553367,0.40910006086901857,0.0,0.0,0.0,0.0,1,0.030333456283353228,0.15356265356265358,0.0,0.0,0.0,0.0,0.011111111111111072,15,15
1771080806992,0.46259337962521985,0.36824260767511524,0.0,0.0,0.0,0.0,1,0.04510525901273797,0.0,0.0,0.0,0.0,0.0,0.010582010582010581,15,15
1771080807246,0.46259337962521985,0.3662456892697975,0.0,0.0,0.0,0.0,1,0.08488842223833663,0.0,0.0,0.0,0.0,0.0,0.010101010101010055,15,15
1771080807518,0.46205417426653167,0.4263772473953683,0.0,0.0,0.0,0.0,0,0.04398921821372386,0.0,0.0,0.0,0.0,0.0,0.009615384615384581,15,15
1771080807786,0.46348274569510306,0.4109177581824029,0.0,0.0,0.0,0.0,1,0.03584219976926754,0.0,0.0,0.0,0.0,0.0,0.0092592592592593,15,15
1771080808763,0.4654505224823626,0.2957066536462747,0.0,0.0,0.0,0.0,1,0.03139954410719352,0.12794268167860798,0.0,0.0,0.0,0.0,0.008928571428571397,15,15
1771080809021,0.46402195105379124,0.3588731041275308,0.0,0.0,0.0,0.0,1,0.03416813822437975,0.0,0.0,0.0,0.0,0.0,0.008658008658008698,15,15
1771080809283,0.4654505224823626,0.42758151428209196,0.0,0.0,0.0,0.0,1,0.02526807210563827,0.0,0.0,0.0,0.0,0.0,0.008368200836820106,15,15
1771080809552,0.46402195105379124,0.3220504248975907,0.0,0.0,0.0,0.0,0,0.03274230638285301,0.0,0.0,0.0,0.0,0.0,0.008032128514056214,15,15
1771080809807,0.46062560283796017,0.503876692441876,0.0,0.0,0.0,0.0,1,0.020872985567825405,0.0,0.0,0.0,0.0,0.0,0.0077821011673151474,15,15
1771080810668,0.4611648081966484,0.4156707474937317,0.0,0.0,0.0,0.0,1,0.026241811828833523,0.14518002322880372,0.0,0.0,0.0,0.0,0.007547169811320753,15,15
1771080810929,0.4611648081966484,0.42868263587331623,0.0,0.0,0.0,0.0,1,0.0404147942561344,0.0,0.0,0.0,0.0,0.0,0.007299270072992692,15,15
1771080811195,0.4611648081966484,0.47340367880726286,0.0,0.0,0.0,0.0,1,0.05313976887720827,0.0,0.0,0.0,0.0,0.0,0.007042253521126751,15,15
