t_ms,entropy_ema,churn01,dCurv01,meanAbsCurv01,two1_eff_rate01,tmr01,feedback_tick,roi_amp01,roi_deqRate01,roi_curvCover01,roi_curvEntropy01,roi_two1RawRate01,two1_exp01,bmu_stability,queue_size,queue_cap
1770320977598,0.1352130207431888,0.3367175148507369,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,5
1770320977852,0.05889322250357022,0.0,0.0,0.0,0.0,0.9090909090909091,0,1.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,1,5
1770320978108,0.03919889696987359,0.0,0.0,0.0,0.0,1.0,0,1.0,0.48828125,0.0,0.0,0.0,0.0,0.9230769230769231,1,5
1770320978363,0.029876011154720244,0.0,0.0,0.0,0.0,1.0,0,1.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.9459459459459459,0,5
1770320978619,0.024349041686689384,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,1,5
1770320978874,0.020658311285167933,0.0,0.0,0.0,0.0,1.0,0,1.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.9661016949152542,1,5
1770320979129,0.01800386587727139,0.0,0.0,0.0,0.0,1.0,0,1.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.9714285714285714,0,5
1770320979385,0.015995067165978646,0.0,0.0,0.0,0.0,1.0,0,0.9756742772314891,0.0,0.0,0.0,0.0,0.0,0.9753086419753086,1,5
1770320979640,0.028806016825316052,0.018366409900949288,0.0,0.0,0.0,0.9,0,0.5929059960668182,0.49019607843137253,0.0,0.0,0.0,0.0,0.9565217391304348,1,5
1770320979896,0.11362717786565184,0.1489284200968424,0.0,0.0,0.0,0.5,0,0.3501766965772611,0.0,0.0,0.0,0.0,0.0,0.8737864077669903,2,5
1770320980151,0.22520266063692757,0.26394979082621456,0.0,0.0,0.0,0.0,0,0.2003991912809316,0.9803921568627451,0.0,0.0,0.0,0.0,0.7982456140350878,1,5
1770320980407,0.3339468440779967,0.3681477104372828,0.0,0.0,0.0,0.125,0,0.1338573786166333,0.0,0.0,0.0,0.0,0.0,0.728,2,5
1770320980662,0.43495663461388123,0.20348020492469415,1.0,13.634961342690728,1.0,0.11111111111111116,0,0.10653290562444963,0.9803921568627451,0.015625,0.0,0.3874937168619954,0.07749874337239909,0.6911764705882353,1,5
1770320980918,0.5185697957398302,0.15191963072858594,1.0,11.530923575520507,0.0,0.1428571428571429,0,0.0736922123636102,0.0,0.015625,0.0,0.0,0.06199899469791928,0.6462585034013606,2,5
1770320981173,0.585667162474885,0.2800827017473222,1.0,9.150039707541213,0.0,0.0,0,0.06575258759109487,0.9803921568627451,0.015625,0.0,0.0,0.04959919575833543,0.6075949367088608,1,5
