t_ms,entropy_ema,churn01,dCurv01,meanAbsCurv01,two1_eff_rate01,tmr01,feedback_tick,roi_amp01,roi_deqRate01,roi_curvCover01,roi_curvEntropy01,roi_two1RawRate01,two1_exp01,bmu_stability,queue_size,queue_cap
1771198728429,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0564194917678833,0.0,0.0,0.0,0.0,0.0,1.0,2,15
1771198728694,0.07142857142857142,0.3979300399525441,0.0,0.0,0.0,0.0,0,0.05763804912567139,0.0,0.0,0.0,0.0,0.0,0.5,3,15
1771198729117,0.11321160719436829,0.2819293510231206,0.0,0.0,0.0,0.0,0,0.07758092880249023,0.5910165484633569,0.0,0.0,0.0,0.0,0.33333333333333337,2,15
1771198731501,0.14285714285714285,0.5550483007425862,0.0,0.0,0.0,0.0,0,0.06591284275054932,0.05243288590604027,0.0,0.0,0.0,0.0,0.25,2,15
1771198732626,0.16585200677766876,0.41758274479520524,0.0,0.0,0.0,0.0,0,0.06320559978485107,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,3,15
1771198732883,0.20052535157554313,0.3395281499725917,0.0,0.0,0.0,0.0,0,0.062291545295715324,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,4,15
1771198733152,0.23728057820624016,0.3052768326622358,0.0,0.0,0.0,0.0,0,0.06543272683845214,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,5,15
1771198733423,0.27906361397203705,0.2928355752322624,0.0,0.0,0.0,0.0,0,0.06356055177169084,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,6,15
1771198734691,0.2978517858173081,0.40629105339958166,0.0,0.0,0.0,0.0,0,0.06783612872434784,0.09858044164037855,0.0,0.0,0.0,0.0,0.05555555555555558,6,15
1771198734998,0.31853082990266396,0.6802606094275688,0.0,0.0,0.0,0.0,0,0.06534448147674718,0.0,0.0,0.0,0.0,0.0,0.045454545454545414,7,15
1771198735298,0.3357456941529353,0.3355814897288993,0.0,0.0,0.0,0.0,0,0.06772957143714434,0.0,0.0,0.0,0.0,0.0,0.038461538461538436,8,15
1771198735608,0.33917102468117155,0.3055574248939486,0.0,0.0,0.0,0.0,0,0.0720444966308564,0.40322580645161293,0.0,0.0,0.0,0.0,0.033333333333333326,8,15
1771198736650,0.34291520304108225,0.7078954740863967,0.0,0.0,0.0,0.0,0,0.07005087803582502,0.0,0.0,0.0,0.0,0.0,0.032258064516129004,9,15
1771198736902,0.3566735063079803,0.33923004297529563,0.0,0.0,0.0,0.0,0,0.06961694522165617,0.0,0.0,0.0,0.0,0.0,0.02857142857142858,10,15
1771198737161,0.36515714108693054,0.34338502512052516,0.0,0.0,0.0,0.0,0,0.06595304828247764,0.0,0.0,0.0,0.0,0.0,0.02564102564102566,11,15
1771198737452,0.3664028188538653,0.28166860923341625,0.0,0.0,0.0,0.0,0,0.06513626821724501,0.0,0.0,0.0,0.0,0.0,0.023255813953488413,12,15
1771198738852,0.3773720190375159,0.4253908490777055,0.0,0.0,0.0,0.0,0,0.0674353399220895,0.08928571428571429,0.0,0.0,0.0,0.0,0.021276595744680882,12,15
1771198739147,0.38450813016580204,0.43432781155216077,0.0,0.0,0.0,0.0,0,0.06779045211542337,0.0,0.0,0.0,0.0,0.0,0.019607843137254943,13,15
1771198739401,0.3895776418751382,0.2456910944205576,0.0,0.0,0.0,0.0,0,0.06648449545445186,0.0,0.0,0.0,0.0,0.0,0.018181818181818188,14,15
1771198739675,0.3940269968981982,0.4610868053350451,0.0,0.0,0.0,0.0,1,0.06381229727356133,0.45620437956204374,0.0,0.0,0.0,0.0,0.016949152542372836,15,15
1771198740839,0.3961949943596124,0.22712134018670796,0.0,0.0,0.0,0.0,1,0.06361080476266023,0.0,0.0,0.0,0.0,0.0,0.01666666666666672,15,15
1771198741095,0.40042490965527533,0.5131231921433772,0.0,0.0,0.0,0.0,1,0.06080770835790727,0.0,0.0,0.0,0.0,0.0,0.015625,15,15
1771198741373,0.40214144669672863,0.4974914698483715,0.0,0.0,0.0,0.0,1,0.06078194847429853,0.0,0.0,0.0,0.0,0.0,0.01449275362318836,15,15
1771198741656,0.41156366836051106,0.2939694952345342,0.0,0.0,0.0,0.0,0,0.06147660825858062,0.0,0.0,0.0,0.0,0.0,0.013333333333333308,15,15
1771198742780,0.4151419421380826,0.43914084056723485,0.0,0.0,0.0,0.0,1,0.06057935433192921,0.11120996441281138,0.0,0.0,0.0,0.0,0.012987012987012991,15,15
1771198743084,0.4201217024129168,0.3642026555852332,0.0,0.0,0.0,0.0,1,0.06482452451774187,0.0,0.0,0.0,0.0,0.0,0.012195121951219523,15,15
1771198743338,0.42432253438003537,0.46201527446630525,0.0,0.0,0.0,0.0,1,0.06494849451732515,0.0,0.0,0.0,0.0,0.0,0.011627906976744207,15,15
1771198743597,0.43054947711020164,0.39321007691541726,0.0,0.0,0.0,0.0,0,0.06269449915887447,0.0,0.0,0.0,0.0,0.0,0.011111111111111072,15,15
1771198744945,0.43181691434113184,0.1511200201181149,0.0,0.0,0.0,0.0,1,0.06503829652425354,0.09272997032640949,0.0,0.0,0.0,0.0,0.010752688172043001,15,15
1771198745223,0.4355821143071388,0.4248158154438287,0.0,0.0,0.0,0.0,1,0.06588821788917096,0.0,0.0,0.0,0.0,0.0,0.010309278350515427,15,15
1771198745487,0.4397961317960103,0.2895065562254343,0.0,0.0,0.0,0.0,1,0.06758737957492136,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,15,15
1771198745764,0.4411533707459318,0.502646040089136,0.0,0.0,0.0,0.0,0,0.06987057217978952,0.0,0.0,0.0,0.0,0.0,0.009615384615384581,15,15
1771198746915,0.44268316321027207,0.49868597998326597,0.0,0.0,0.0,0.0,1,0.06820573118666622,0.10860121633362294,0.0,0.0,0.0,0.0,0.009433962264150941,15,15
1771198747173,0.438296227888789,0.24243124450017037,0.0,0.0,0.0,0.0,1,0.09290394652747899,0.0,0.0,0.0,0.0,0.0,0.008928571428571397,15,15
1771198747472,0.4340818460817247,0.4501334833424066,0.0,0.0,0.0,0.0,1,0.0929339498492019,0.0,0.0,0.0,0.0,0.0,0.008547008547008517,15,15
1771198747725,0.43319248001184146,0.34276808287480043,0.0,0.0,0.0,0.0,0,0.07820876786521488,0.0,0.0,0.0,0.0,0.0,0.008196721311475419,15,15
