t_ms,entropy_ema,churn01,dCurv01,meanAbsCurv01,two1_eff_rate01,tmr01,feedback_tick,roi_amp01,roi_deqRate01,roi_curvCover01,roi_curvEntropy01,roi_two1RawRate01,two1_exp01,bmu_stability,queue_size,queue_cap
1775511282955,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,15
1775511283213,0.0838763891292743,0.037880720420707906,0.0,0.0,0.0,1.0,0,1.0,0.9689922480620154,0.0,0.0,0.0,0.0,0.8888888888888888,1,15
1775511283468,0.0477328261859927,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,2,15
1775511283723,0.03426541803084718,0.0,0.0,0.0,0.0,1.0,0,1.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.967741935483871,1,15
1775511283980,0.027054363362565486,0.0,0.0,0.0,0.0,1.0,0,1.0,0.48638132295719844,0.0,0.0,0.0,0.0,0.9761904761904762,1,15
1775511284235,0.022506033800354604,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9811320754716981,2,15
1775511284490,0.019352512550794954,0.0,0.0,0.0,0.0,1.0,0,1.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.984375,1,15
1775511284746,0.017026339401441732,0.0,0.0,0.0,0.0,1.0,0,0.9249751902218534,0.48828125,0.0,0.0,0.0,0.0,0.9866666666666667,1,15
1775511285001,0.01523360335789879,0.0,0.0,0.0,0.0,1.0,0,0.5643929037924656,0.0,0.0,0.0,0.0,0.0,0.9883720930232558,2,15
1775511285256,0.027586362372356264,0.012987012987012988,0.0,0.0,0.0,0.9090909090909091,0,0.3792453677755938,0.9803921568627451,0.0,0.0,0.0,0.0,0.979381443298969,1,15
1775511285511,0.08768046424298412,0.08330147483601423,1.0,14.858462975655202,1.0,0.2857142857142857,0,0.20385210478362395,0.0,0.015625,0.0,0.3874937168619954,0.07749874337239909,0.9166666666666666,2,15
1775511285767,0.1458048477747673,0.04971983278891156,1.0,22.026921684519348,1.0,0.4545454545454546,0,0.153855067343868,0.9765625,0.015625,0.0,0.38631974880164144,0.13926294445824758,0.8823529411764706,1,15
1775511286023,0.22733248010979967,0.23405081079849518,1.0,17.61061480326187,0.0,0.11111111111111116,0,0.09992219842684702,0.0,0.015625,0.0,0.0,0.11141035556659806,0.8384615384615385,2,15
1775511286279,0.3001446850548263,0.3465456853247228,1.0,13.56462682760329,0.0,0.0,0,0.08894392281113289,0.9765625,0.015625,0.0,0.0,0.08912828445327846,0.7730496453900709,1,15
1775511286534,0.35491763064707205,0.23446486227578636,1.0,11.683573781987995,0.0,0.09999999999999998,0,0.07096196519532784,0.0,0.015625,0.0,0.0,0.07130262756262278,0.7302631578947368,2,15
1775511286789,0.39797671966998166,0.2014333865732777,1.0,9.429807324122823,0.0,0.18181818181818177,0,0.08677381402470528,0.9803921568627451,0.015625,0.0,0.0,0.05704210205009822,0.6993865030674846,1,15
