t_ms,entropy_ema,churn01,dCurv01,meanAbsCurv01,two1_eff_rate01,tmr01,feedback_tick,roi_amp01,roi_deqRate01,roi_curvCover01,roi_curvEntropy01,roi_two1RawRate01,two1_exp01,bmu_stability,queue_size,queue_cap
1775943279769,0.05416853513736285,0.09255479198167145,0.0,0.0,0.0,0.33333333333333337,1,1.0,0.9765625,0.0,0.0,0.0,0.0,0.6666666666666667,0,15
1775943280028,0.028107505551417826,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.875,1,15
1775943280288,0.019599448484936794,0.0,0.0,0.0,0.0,1.0,0,1.0,0.9615384615384615,0.0,0.0,0.0,0.0,0.9230769230769231,0,15
1775943280543,0.014938005577360122,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9459459459459459,1,15
1775943280798,0.012174520843344692,0.0,0.0,0.0,0.0,1.0,0,1.0,0.49019607843137253,0.0,0.0,0.0,0.0,0.9583333333333334,1,15
1775943281053,0.010329155642583967,0.0,0.0,0.0,0.0,1.0,0,1.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.9661016949152542,0,15
1775943281309,0.009001932938635694,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,1,15
1775943281565,0.007997533582989323,0.0,0.0,0.0,0.0,1.0,0,0.7257526914848341,0.48828125,0.0,0.0,0.0,0.0,0.9753086419753086,1,15
1775943281847,0.007208684510112165,0.0,0.0,0.0,0.0,1.0,0,0.45479599861857795,0.8865248226950355,0.0,0.0,0.0,0.0,0.9782608695652174,0,15
1775943282103,0.058480255599492575,0.2163220870966444,0.0,0.0,0.0,0.4,0,0.21946124498513955,0.0,0.0,0.0,0.0,0.0,0.9029126213592233,1,15
1775943282358,0.12404814061984824,0.3245047270486326,0.0,0.0,0.0,0.0,0,0.10257036674191147,0.0,0.0,0.0,0.0,0.0,0.8157894736842105,2,15
1775943282614,0.18012584906135506,0.22746300790271157,0.0,0.0,0.0,0.5,0,0.10584067134899267,0.0,0.0,0.0,0.0,0.0,0.752,3,15
1775943282868,0.2426878731112386,0.4026299180712391,0.0,0.0,0.0,0.0,0,0.10440783568252876,0.0,0.0,0.0,0.0,0.0,0.6911764705882353,4,15
1775943283124,0.2999689613617796,0.409244586854738,0.0,0.0,0.0,0.0,0,0.0816930179759247,0.0,0.0,0.0,0.0,0.0,0.6394557823129252,5,15
1775943283404,0.34055071062758674,0.3609212060747198,0.0,0.0,0.0,0.19999999999999996,0,0.104450068677896,0.8928571428571428,0.0,0.0,0.0,0.0,0.6050955414012739,4,15
1775943283659,0.3865850894755279,0.3357473081170349,0.0,0.0,0.0,0.0,0,0.07973684536996618,0.0,0.0,0.0,0.0,0.0,0.5654761904761905,5,15
1775943283915,0.4306972866298643,0.447309243250344,0.0,0.0,0.0,0.0,0,0.07101372603317423,0.0,0.0,0.0,0.0,0.0,0.5307262569832403,6,15
1775943284171,0.47631072922028184,0.3361841523678433,0.0,0.0,0.0,0.0,0,0.06744754344385637,0.0,0.0,0.0,0.0,0.0,0.5,7,15
1775943284425,0.49236395329653065,0.34579778125892413,0.0,0.0,0.0,0.0,0,0.08301802779003839,0.0,0.0,0.0,0.0,0.0,0.47263681592039797,8,15
1775943284680,0.48648521670278644,0.3160261153576322,0.0,0.0,0.0,0.0,0,0.06924352604409952,0.0,0.0,0.0,0.0,0.0,0.44811320754716977,9,15
1775943284937,0.47641890057447556,0.3408001068141048,0.0,0.0,0.0,0.0,0,0.06900806259292344,0.0,0.0,0.0,0.0,0.0,0.4260089686098655,10,15
1775943285192,0.4850682137113947,0.4622122587908829,0.0,0.0,0.0,0.0,0,0.08280581386904264,0.0,0.0,0.0,0.0,0.0,0.405982905982906,11,15
1775943285447,0.48161678916966444,0.4402801984494083,0.0,0.0,0.0,0.0,0,0.07973092158066139,0.49019607843137253,0.0,0.0,0.0,0.0,0.3877551020408163,11,15
1775943285703,0.49675412003331487,0.32746607769561575,0.0,0.0,0.0,0.0,0,0.06686684187195649,0.0,0.0,0.0,0.0,0.0,0.37109375,12,15
1775943285958,0.5005093178888786,0.36752392757929275,0.0,0.0,0.0,0.0,0,0.06954652249164289,0.0,0.0,0.0,0.0,0.0,0.35580524344569286,13,15
1775943286214,0.49238319295178434,0.40261425755684965,0.0,0.0,0.0,0.0,0,0.06950900290899449,0.0,0.0,0.0,0.0,0.0,0.34172661870503596,14,15
1775943286469,0.4914636904119842,0.3587418808691576,0.0,0.0,0.0,0.0,1,0.0649313964021429,0.0,0.0,0.0,0.0,0.0,0.32871972318339104,15,15
1775943286728,0.4923639532965309,0.3671725152000296,0.0,0.0,0.0,0.0,0,0.06437562256504178,0.9652509652509652,0.0,0.0,0.0,0.0,0.3177257525083612,14,15
1775943286984,0.5001223233499534,0.3571381837539937,0.0,0.0,0.0,0.0,1,0.07168942588057917,0.0,0.0,0.0,0.0,0.0,0.30645161290322576,15,15
1775943287239,0.5030471358535592,0.479258334702388,0.0,0.0,0.0,0.0,1,0.06852321507389966,0.0,0.0,0.0,0.0,0.0,0.2959501557632399,15,15
1775943287498,0.4978050574740147,0.437350105068819,0.0,0.0,0.0,0.0,0,0.06316927370189308,0.9652509652509652,0.0,0.0,0.0,0.0,0.2870090634441088,13,15
1775943287753,0.4952332522013644,0.44028597918559625,0.0,0.0,0.0,0.0,1,0.06753214031055985,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,15,15
1775943288009,0.49321357830374224,0.34007921192526075,0.0,0.0,0.0,0.0,0,0.0712289650473126,0.0,0.0,0.0,0.0,0.0,0.26912181303116145,15,15
1775943288264,0.4843004059690613,0.38647180194165476,0.0,0.0,0.0,0.0,1,0.06561139427753142,0.0,0.0,0.0,0.0,0.0,0.26098901098901095,15,15
1775943288520,0.481893737532514,0.2694200008652292,0.0,0.0,0.0,0.11111111111111116,1,0.06405379985295048,0.0,0.0,0.0,0.0,0.0,0.256,15,15
1775943288775,0.4797089267987889,0.360528850547268,0.0,0.0,0.0,0.0,0,0.07681936868573211,0.0,0.0,0.0,0.0,0.0,0.25129533678756477,15,15
1775943289031,0.4802887658001365,0.3508945582226948,0.0,0.0,0.0,0.0,1,0.06794039702829496,0.0,0.0,0.0,0.0,0.0,0.24433249370277077,15,15
1775943289286,0.47605029386081965,0.3745953726943095,0.0,0.0,0.0,0.0,1,0.06440014020271476,0.0,0.0,0.0,0.0,0.0,0.23774509803921573,15,15
1775943289541,0.47224586208813396,0.3971447149122118,0.0,0.0,0.0,0.0,1,0.06492527365964858,0.49019607843137253,0.0,0.0,0.0,0.0,0.23150357995226734,14,15
1775943289797,0.4844100292063923,0.47229119672863756,0.0,0.0,0.0,0.0,1,0.062346091253584326,0.0,0.0,0.0,0.0,0.0,0.22558139534883725,15,15
1775943290052,0.49165165915296977,0.4663384553051119,0.0,0.0,0.0,0.0,0,0.06685458370311845,0.0,0.0,0.0,0.0,0.0,0.21995464852607705,15,15
1775943290308,0.4820479734929451,0.28522383029207615,0.0,0.0,0.0,0.11111111111111116,1,0.06904914774293933,0.0,0.0,0.0,0.0,0.0,0.2168141592920354,15,15
1775943290564,0.4797522339078089,0.45043015719499374,0.0,0.0,0.0,0.125,1,0.06437269536951984,0.0,0.0,0.0,0.0,0.0,0.21166306695464365,15,15
1775943290819,0.4814189005744756,0.3517677947005297,0.0,0.0,0.0,0.11111111111111116,0,0.06491386601295447,0.0,0.0,0.0,0.0,0.0,0.2088607594936709,15,15
1775943291075,0.47667936677928924,0.3629945001419581,0.0,0.0,0.0,0.0,1,0.06666314575546106,0.9765625,0.0,0.0,0.0,0.0,0.20412371134020624,13,15
1775943291334,0.4766793667792893,0.3652358133658275,0.0,0.0,0.0,0.0,0,0.08720783981472684,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,14,15
1775943291590,0.4731254813572139,0.33893408666101554,0.0,0.0,0.0,0.0,1,0.06909840365592543,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,15,15
1775943291846,0.46282414639324077,0.3015274202558098,0.0,0.0,0.0,0.0,1,0.06901991182666987,0.9765625,0.0,0.0,0.0,0.0,0.19148936170212771,15,15
1775943292101,0.4671950734747713,0.3772467005870057,0.0,0.0,0.0,0.0,0,0.07295313618626367,0.0,0.0,0.0,0.0,0.0,0.1875,15,15
1775943292366,0.4592185887041831,0.4403024431339124,0.0,0.0,0.0,0.0,0,0.06914762368945052,0.9433962264150942,0.0,0.0,0.0,0.0,0.18401486988847582,13,15
